victim_id,numeric_id,value_numeric
22897,4,-73.9125248
22898,1,2018-03-06
22898,2,47807
22898,3,39.4814286
22898,4,-87.3857148
22899,1,2018-03-06
22899,2,46962
22899,3,40.9998721
22899,4,-85.7926317
22900,1,2018-03-06
22900,2,94110
22900,3,37.7571095
22900,4,-122.4178321
22901,1,2018-03-06
22901,2,81001
22901,3,38.2746278
22901,4,-104.5953863
22902,1,2016-08-16
22902,2,66105
22902,3,39.0872079
22902,4,-94.6501362
22903,1,2016-08-17
22903,2,44104
22903,3,41.4838888
22903,4,-81.6029098
22904,1,2016-09-07
22904,2,29730
22904,3,34.9137798
22904,4,-81.0448213
22905,1,2018-02-01
22905,2,74128
22905,3,36.2180567
22905,4,-95.9942438
22906,1,2018-02-03
22906,2,30122
22906,3,33.7401848
22906,4,-84.5860372
22907,1,2018-02-03
22907,2,30122
22907,3,33.7401848
22907,4,-84.5860372
22908,1,2018-02-08
22908,2,23294
22908,3,37.6493736
22908,4,-77.537652
22909,1,2018-02-08
22909,2,23294
22909,3,37.6493736
22909,4,-77.537652
22910,1,2018-02-10
22910,2,83814
22910,3,47.7051025
22910,4,-116.8507372
22911,1,2018-02-11
22911,2,29406
22911,3,32.9006111
22911,4,-80.0042054
22912,1,2018-02-13
22912,2,83651
22912,3,43.5737533
22912,4,-116.5544739
22913,1,2018-02-14
22913,2,11961
22913,3,40.8902131
22913,4,-72.9056323
22914,1,2018-02-14
22914,2,11961
22914,3,40.8902131
22914,4,-72.9056323
22915,1,2018-02-14
22915,2,11961
22915,3,40.8902131
22915,4,-72.9056323
22916,1,2018-02-14
22916,2,11961
22916,3,40.8902131
22916,4,-72.9056323
22917,1,2018-02-18
22917,2,93551
22917,3,34.5872166
22917,4,-118.147552
22918,1,2018-02-20
22918,2,44128
22918,3,41.4496335
22918,4,-81.5754849
22919,1,2018-08-22
22919,2,85741
22919,3,32.3123301
22919,4,-111.022817
22920,1,2018-02-20
22920,2,44128
22920,3,41.4496335
22920,4,-81.5754849
22921,1,2018-02-21
22921,2,93001
22921,3,34.2650222
22921,4,-119.2684612
22922,1,2018-02-27
22922,2,77016
22922,3,29.8564264
22922,4,-95.3054414
22923,1,2018-02-27
22923,2,33610
22923,3,27.982637
22923,4,-82.4016041
22924,1,2014-11-30
22924,2,54729
22924,3,44.9148027
22924,4,-91.3888591
22925,1,2016-12-04
22925,2,33126
22925,3,25.7716946
22925,4,-80.2637086
22926,1,2018-03-02
22926,2,92804
22926,3,33.8174253
22926,4,-117.9933671
22927,1,2018-03-05
22927,2,37803
22927,3,35.7076584
22927,4,-84.0048583
22928,1,2018-03-06
22928,2,87401
22928,3,36.7222165
22928,4,-108.1857233
22929,1,2018-03-06
22929,2,64735
22929,3,38.3680959
22929,4,-93.780277
22930,1,2018-03-06
22930,2,75973
22930,3,31.6387034
22930,4,-93.9553253
22931,1,2018-03-07
22931,2,90802
22931,3,33.7672228
22931,4,-118.1950352
22932,1,2018-03-07
22932,2,78721
22932,3,30.2722289
22932,4,-97.6883565
22933,1,2018-03-08
22933,2,99650
22933,3,61.9420587
22933,4,-162.8819066
22934,1,2018-03-08
22934,2,22407
22934,3,38.2569431
22934,4,-77.5813184
22935,1,2018-03-09
22935,2,94599
22935,3,38.3951768
22935,4,-122.3697946
22936,1,2018-03-09
22936,2,94599
22936,3,38.3951768
22936,4,-122.3697946
22937,1,2018-03-09
22937,2,94599
22937,3,38.3951768
22937,4,-122.3697946
22938,1,2018-03-09
22938,2,94599
22938,3,38.3951768
22938,4,-122.3697946
22939,1,2018-03-09
22939,2,34689
22939,3,28.1503074
22939,4,-82.7678539
22940,1,2018-03-09
22940,2,85033
22940,3,33.4866055
22940,4,-112.1864196
22941,1,2018-03-09
22941,2,19464
22941,3,40.2459704
22941,4,-75.652817
22942,1,2018-03-10
22942,2,97123
22942,3,45.5041194
22942,4,-122.9264015
22943,1,2018-03-10
22943,2,89701
22943,3,39.2009209
22943,4,-119.687981
22944,1,2018-03-10
22944,2,74848
22944,3,35.1013411
22944,4,-96.4766597
22945,1,2018-03-10
22945,2,92336
22945,3,34.1179382
22945,4,-117.4445751
22946,1,2018-03-11
22946,2,88119
22946,3,34.4382063
22946,4,-104.5947949
22947,1,2018-03-11
22947,2,79706
22947,3,31.9302495
22947,4,-102.0773758
22948,1,2018-03-11
22948,2,49203
22948,3,42.2511871
22948,4,-84.3710727
22949,1,2018-03-11
22949,2,94608
22949,3,37.8307123
22949,4,-122.2739341
22950,1,2018-03-12
22950,2,60120
22950,3,42.0649549
22950,4,-88.2641645
22951,1,2018-03-12
22951,2,11023
22951,3,40.7986511
22951,4,-73.7479908
22952,1,2018-03-12
22952,2,48642
22952,3,43.6269053
22952,4,-84.2023323
22953,1,2018-01-28
22953,2,77304
22953,3,30.3100451
22953,4,-95.4855772
22954,1,2018-03-12
22954,2,27295
22954,3,35.8115949
22954,4,-80.353556
22955,1,2018-03-12
22955,2,80905
22955,3,38.809409
22955,4,-104.8219136
22956,1,2018-03-12
22956,2,93274
22956,3,36.2170622
22956,4,-119.3372628
22957,1,2018-03-12
22957,2,58078
22957,3,46.8664768
22957,4,-96.9183839
22958,1,2018-03-12
22958,2,37013
22958,3,36.0553326
22958,4,-86.6506716
22959,1,2018-03-13
22959,2,84070
22959,3,40.588481
22959,4,-111.884641
22960,1,2018-03-13
22960,2,93215
22960,3,35.7656527
22960,4,-119.3220574
22961,1,2018-03-13
22961,2,30080
22961,3,33.8883345
22961,4,-84.5233874
22962,1,2018-03-13
22962,2,93215
22962,3,35.7656527
22962,4,-119.3220574
22963,1,2018-03-14
22963,2,57566
22963,3,43.3230585
22963,4,-101.0265364
22964,1,2018-03-14
22964,2,97303
22964,3,45.0017446
22964,4,-123.009329
22965,1,2018-03-14
22965,2,70806
22965,3,30.4534723
22965,4,-91.1274072
22966,1,2018-03-15
22966,2,85122
22966,3,32.9418022
22966,4,-111.721229
22967,1,2018-03-16
22967,2,28714
22967,3,35.9327953
22967,4,-82.3540383
22968,1,2018-03-16
22968,2,37040
22968,3,36.5695527
22968,4,-87.2703309
22969,1,2018-03-16
22969,2,37659
22969,3,36.2995565
22969,4,-82.4686761
22970,1,2018-03-16
22970,2,77379
22970,3,30.0326952
22970,4,-95.5222501
22971,1,2018-03-16
22971,2,98387
22971,3,47.027578
22971,4,-122.375311
22972,1,2018-03-17
22972,2,92082
22972,3,33.2190034
22972,4,-116.9738589
22973,1,2018-03-18
22973,2,91733
22973,3,34.0334785
22973,4,-118.0472398
22974,1,2018-03-18
22974,2,75134
22974,3,32.6061122
22974,4,-96.7675514
22975,1,2018-03-18
22975,2,95822
22975,3,38.4867796
22975,4,-121.4746685
22976,1,2018-03-19
22976,2,29609
22976,3,34.8681488
22976,4,-82.4093426
22977,1,2018-03-19
22977,2,72658
22977,3,36.1607934
22977,4,-92.3631824
22978,1,2018-03-19
22978,2,42376
22978,3,37.6699125
22978,4,-87.1212181
22979,1,2018-03-19
22979,2,78666
22979,3,29.87652
22979,4,-97.926177
22980,1,2021-01-09
22980,2,60645
22980,3,42.0195223
22980,4,-87.6901184
22981,1,2018-03-19
22981,2,62568
22981,3,39.555281
22981,4,-89.294639
22982,1,2018-03-19
22982,2,80216
22982,3,39.7738441
22982,4,-104.9406207
22983,1,2018-03-20
22983,2,20634
22983,3,38.247436
22983,4,-76.4874194
22984,1,2018-03-20
22984,2,33880
22984,3,27.978915
22984,4,-81.783091
22985,1,2018-03-20
22985,2,40324
22985,3,38.2312394
22985,4,-84.5446831
22986,1,2018-03-20
22986,2,27583
22986,3,36.3305836
22986,4,-78.9348603
22987,1,2018-03-20
22987,2,8542
22987,3,40.3502708
22987,4,-74.658279
22988,1,2018-03-21
22988,2,79339
22988,3,33.9241301
22988,4,-102.3348193
22989,1,2018-03-21
22989,2,74055
22989,3,36.31118
22989,4,-95.864937
22990,1,2018-03-21
22990,2,32034
22990,3,30.5906898
22990,4,-81.444695
22991,1,2018-03-21
22991,2,94112
22991,3,37.7162938
22991,4,-122.4402224
22992,1,2018-03-21
22992,2,74044
22992,3,36.121519
22992,4,-96.357004
22993,1,2018-03-21
22993,2,78681
22993,3,30.53313
22993,4,-97.691847
22994,1,2018-03-22
22994,2,77060
22994,3,29.9505227
22994,4,-95.3995364
22995,1,2018-03-22
22995,2,82637
22995,3,42.8634251
22995,4,-105.8537534
22996,1,2018-03-22
22996,2,60505
22996,3,41.755397
22996,4,-88.3125122
22997,1,2018-03-23
22997,2,70427
22997,3,30.704079
22997,4,-89.847638
22998,1,2018-03-23
22998,2,48506
22998,3,43.0510523
22998,4,-83.6358029
22999,1,2018-03-23
22999,2,85033
22999,3,33.4946651
22999,4,-112.2205809
23000,1,2018-03-23
23000,2,33770
23000,3,27.9287427
23000,4,-82.7882725
23001,1,2018-03-23
23001,2,79605
23001,3,32.444243
23001,4,-99.7726651
23002,1,2018-03-23
23002,2,79201
23002,3,34.5185788
23002,4,-100.4006526
23003,1,2018-03-23
23003,2,85719
23003,3,32.214414
23003,4,-110.957475
23004,1,2018-03-24
23004,2,43110
23004,3,39.877364
23004,4,-82.8351395
23005,1,2018-03-24
23005,2,99556
23005,3,59.8094617
23005,4,-151.6170418
23006,1,2018-03-24
23006,2,68516
23006,3,40.7641176
23006,4,-96.6630668
23007,1,2018-03-24
23007,2,99508
23007,3,61.2134421
23007,4,-149.8183812
23008,1,2018-03-26
23008,2,78744
23008,3,30.197663
23008,4,-97.7561765
23009,1,2018-03-26
23009,2,24219
23009,3,36.877154
23009,4,-82.737247
23010,1,2018-03-26
23010,2,52738
23010,3,41.286701
23010,4,-91.343875
23011,1,2018-03-26
23011,2,28114
23011,3,40.8201945
23011,4,-73.9994851
23012,1,2018-03-27
23012,2,36110
23012,3,32.418424
23012,4,-86.2826089
23013,1,2018-03-27
23013,2,85009
23013,3,33.4586923
23013,4,-112.1259197
23014,1,2018-03-27
23014,2,32563
23014,3,30.407898
23014,4,-86.9916345
23015,1,2018-03-27
23015,2,83687
23015,3,43.6109709
23015,4,-116.5431824
23016,1,2018-03-27
23016,2,67410
23016,3,38.937137
23016,4,-97.251214
23017,1,2018-03-27
23017,2,27330
23017,3,35.476692
23017,4,-79.165876
23018,1,2018-03-28
23018,2,35151
23018,3,33.163346
23018,4,-86.2798059
23019,1,2018-03-28
23019,2,85378
23019,3,33.6387543
23019,4,-112.324896
23020,1,2018-03-28
23020,2,95476
23020,3,41.9125706
23020,4,-71.4211371
23021,1,2018-03-28
23021,2,42701
23021,3,37.7554785
23021,4,-85.9040174
23022,1,2018-03-28
23022,2,74075
23022,3,36.0826656
23022,4,-81.27275
23023,1,2018-03-28
23023,2,18106
23023,3,40.5534071
23023,4,-75.5799401
23024,1,2018-03-28
23024,2,29172
23024,3,33.93853
23024,4,-81.086341
23025,1,2018-03-29
23025,2,60099
23025,3,42.4409112
23025,4,-87.8360332
23026,1,2018-03-29
23026,2,89104
23026,3,36.1467857
23026,4,-115.1532549
23027,1,2018-03-29
23027,2,37040
23027,3,36.602117
23027,4,-87.2802
23028,1,2018-03-29
23028,2,77502
23028,3,29.6905603
23028,4,-95.207275
23029,1,2018-03-29
23029,2,25302
23029,3,38.3668812
23029,4,-81.6572862
23030,1,2018-03-30
23030,2,95301
23030,3,37.3526
23030,4,-120.626477
23031,1,2018-03-30
23031,2,27105
23031,3,36.1177388
23031,4,-80.217281
23032,1,2018-03-30
23032,2,14216
23032,3,42.9477686
23032,4,-78.8673044
23033,1,2018-03-31
23033,2,85008
23033,3,33.4712739
23033,4,-112.0129334
23034,1,2018-03-31
23034,2,73044
23034,3,39.9473008
23034,4,-75.149704
23035,1,2018-04-01
23035,2,33605
23035,3,27.9759907
23035,4,-82.4429146
23036,1,2018-04-01
23036,2,70433
23036,3,41.0215109
23036,4,-73.6287703
23037,1,2018-04-01
23037,2,71461
23037,3,37.8157586
23037,4,-122.2850807
23038,1,2018-04-01
23038,2,49509
23038,3,42.8894683
23038,4,-85.6843574
23039,1,2018-04-01
23039,2,28590
23039,3,39.0355947
23039,4,-75.5249361
23040,1,2018-04-01
23040,2,78253
23040,3,29.4378751
23040,4,-98.7138581
23041,1,2018-04-01
23041,2,78526
23041,3,25.9659831
23041,4,-97.4777192
23042,1,2018-04-01
23042,2,64012
23042,3,41.7589538
23042,4,-72.5112624
23043,1,2018-03-01
23043,2,85713
23043,3,32.177434
23043,4,-110.9826533
23044,1,2018-03-10
23044,2,60453
23044,3,41.7219221
23044,4,-87.7328532
23045,1,2018-03-11
23045,2,92703
23045,3,33.7456455
23045,4,-117.9014232
23046,1,2018-03-31
23046,2,89502
23046,3,39.4836592
23046,4,-119.7798315
23047,1,2018-03-31
23047,2,33928
23047,3,26.4480782
23047,4,-81.8177735
23048,1,2018-04-02
23048,2,64804
23048,3,37.03536
23048,4,-94.557619
23049,1,2018-04-03
23049,2,35806
23049,3,34.7169699
23049,4,-86.668093
23050,1,2018-04-03
23050,2,94954
23050,3,38.2396
23050,4,-122.592303
23051,1,2018-04-04
23051,2,78414
23051,3,27.690371
23051,4,-97.3642902
23052,1,2018-04-04
23052,2,85308
23052,3,33.6596012
23052,4,-112.1608823
23053,1,2018-04-04
23053,2,48205
23053,3,42.412087
23053,4,-82.993943
23054,1,2018-04-04
23054,2,30258
23054,3,33.0602785
23054,4,-84.4045182
23055,1,2018-04-04
23055,2,33060
23055,3,26.2116928
23055,4,-80.1255831
23056,1,2018-04-04
23056,2,85202
23056,3,33.3780951
23056,4,-111.8736965
23057,1,2018-04-04
23057,2,15237
23057,3,40.529265
23057,4,-80.0770428
23058,1,2018-04-04
23058,2,98003
23058,3,47.3496617
23058,4,-122.297376
23059,1,2018-04-04
23059,2,74447
23059,3,35.6254313
23059,4,-95.9728071
23060,1,2018-04-04
23060,2,11213
23060,3,40.6643399
23060,4,-73.9315366
23061,1,2018-04-05
23061,2,20640
23061,3,38.5735986
23061,4,-77.1138045
23062,1,2018-04-05
23062,2,20640
23062,3,38.5735986
23062,4,-77.1138045
23063,1,2018-04-05
23063,2,94536
23063,3,37.5666358
23063,4,-122.022825
23064,1,2018-04-05
23064,2,92311
23064,3,34.8826476
23064,4,-116.9917292
23065,1,2018-04-05
23065,2,32223
23065,3,30.150796
23065,4,-81.6015954
23066,1,2018-04-05
23066,2,46619
23066,3,41.6718865
23066,4,-86.2789611
23067,1,2018-04-05
23067,2,14612
23067,3,43.2452039
23067,4,-77.6983917
23068,1,2018-04-05
23068,2,16156
23068,3,41.117148
23068,4,-80.278408
23069,1,2018-04-06
23069,2,72650
23069,3,35.9480492
23069,4,-92.611154
23070,1,2018-04-06
23070,2,95901
23070,3,39.1413158
23070,4,-121.5906355
23071,1,2018-04-06
23071,2,89110
23071,3,36.1633092
23071,4,-115.0410491
23072,1,2018-04-07
23072,2,97214
23072,3,45.5189387
23072,4,-122.6603985
23073,1,2018-04-07
23073,2,37072
23073,3,36.406634
23073,4,-86.719792
23074,1,2018-04-07
23074,2,95965
23074,3,39.5062257
23074,4,-121.5671295
23075,1,2018-04-07
23075,2,54822
23075,3,45.408114
23075,4,-91.762415
23076,1,2018-04-08
23076,2,84119
23076,3,40.695542
23076,4,-111.947187
23077,1,2018-04-08
23077,2,24540
23077,3,36.6005324
23077,4,-79.3926798
23078,1,2018-04-08
23078,2,92234
23078,3,33.8086663
23078,4,-116.4657408
23079,1,2018-04-08
23079,2,40258
23079,3,38.150295
23079,4,-85.8410275
23080,1,2018-04-09
23080,2,18201
23080,3,40.9517779
23080,4,-75.9802568
23081,1,2018-04-09
23081,2,91367
23081,3,34.1888535
23081,4,-118.5622442
23082,1,2018-04-09
23082,2,74359
23082,3,36.186807
23082,4,-94.833465
23083,1,2018-04-09
23083,2,48085
23083,3,42.5919269
23083,4,-83.1160153
23084,1,2018-04-09
23084,2,59101
23084,3,45.7794224
23084,4,-108.5100673
23085,1,2018-04-10
23085,2,59102
23085,3,45.7840941
23085,4,-108.5538174
23086,1,2018-04-05
23086,2,26301
23086,3,39.2932291
23086,4,-80.4388349
23087,1,2018-04-09
23087,2,78045
23087,3,27.5864658
23087,4,-99.5310585
23088,1,2018-04-09
23088,2,78045
23088,3,27.5864658
23088,4,-99.5310585
23089,1,2018-04-09
23089,2,1030
23089,3,42.0714315
23089,4,-72.6659831
23090,1,2018-04-10
23090,2,48073
23090,3,42.5179203
23090,4,-83.1831097
23091,1,2018-04-10
23091,2,30220
23091,3,33.239069
23091,4,-84.798051
23092,1,2018-04-10
23092,2,90008
23092,3,34.0107541
23092,4,-118.3370033
23093,1,2018-04-10
23093,2,85719
23093,3,32.2643994
23093,4,-110.9580035
23094,1,2018-04-11
23094,2,71457
23094,3,31.8260815
23094,4,-92.9324126
23095,1,2018-04-11
23095,2,28675
23095,3,36.5064972
23095,4,-81.12037
23096,1,2018-04-11
23096,2,14036
23096,3,43.026491
23096,4,-78.399257
23097,1,2018-04-11
23097,2,90249
23097,3,33.9121334
23097,4,-118.3175651
23098,1,2018-04-12
23098,2,55042
23098,3,44.9994107
23098,4,-92.8800996
23099,1,2018-04-12
23099,2,30318
23099,3,33.7664435
23099,4,-84.4335998
23100,1,2018-04-12
23100,2,80107
23100,3,39.545412
23100,4,-104.571984
23101,1,2018-04-12
23101,2,71108
23101,3,32.4607977
23101,4,-93.7579642
23102,1,2018-04-12
23102,2,72390
23102,3,34.5442834
23102,4,-90.6354504
23103,1,2018-04-12
23103,2,15301
23103,3,40.183902
23103,4,-80.227526
23104,1,2018-04-13
23104,2,33176
23104,3,25.6722398
23104,4,-80.369876
23105,1,2018-04-13
23105,2,80229
23105,3,39.856245
23105,4,-104.974352
23106,1,2018-04-13
23106,2,76711
23106,3,31.5185344
23106,4,-97.1496009
23107,1,2018-04-14
23107,2,85013
23107,3,33.4804389
23107,4,-112.0892268
23108,1,2018-04-14
23108,2,85041
23108,3,33.3922282
23108,4,-112.0733848
23109,1,2018-04-14
23109,2,30117
23109,3,33.6282014
23109,4,-85.1267344
23110,1,2018-04-14
23110,2,8332
23110,3,39.379639
23110,4,-75.026852
23111,1,2018-04-15
23111,2,59050
23111,3,45.313973
23111,4,-107.368386
23112,1,2018-04-17
23112,2,73460
23112,3,34.2500571
23112,4,-96.688594
23113,1,2018-04-17
23113,2,84044
23113,3,40.7112503
23113,4,-112.0908049
23114,1,2018-04-17
23114,2,30168
23114,3,33.7720594
23114,4,-84.5554691
23115,1,2018-04-17
23115,2,42717
23115,3,36.8577019
23115,4,-85.327027
23116,1,2018-04-18
23116,2,49048
23116,3,42.2448567
23116,4,-85.4958591
23117,1,2018-04-18
23117,2,84105
23117,3,40.743524
23117,4,-111.8586518
23118,1,2018-04-18
23118,2,33311
23118,3,26.1362369
23118,4,-80.1539798
23119,1,2018-04-18
23119,2,30134
23119,3,33.7476583
23119,4,-84.7233388
23120,1,2018-04-18
23120,2,78550
23120,3,26.1987003
23120,4,-97.6975358
23121,1,2018-04-18
23121,2,65757
23121,3,37.2218836
23121,4,-93.1712188
23122,1,2018-04-18
23122,2,78550
23122,3,26.1987003
23122,4,-97.6975358
23123,1,2018-04-19
23123,2,32805
23123,3,28.5382981
23123,4,-81.3879684
23124,1,2018-04-19
23124,2,32693
23124,3,29.613075
23124,4,-82.806835
23125,1,2018-04-20
23125,2,95631
23125,3,39.0172381
23125,4,-120.8348872
23126,1,2018-04-20
23126,2,61755
23126,3,40.529483
23126,4,-89.27936
23127,1,2018-04-21
23127,2,38122
23127,3,35.148796
23127,4,-89.9117094
23128,1,2018-04-21
23128,2,50036
23128,3,42.0573012
23128,4,-93.883966
23129,1,2018-04-22
23129,2,49460
23129,3,42.9319811
23129,4,-86.1427519
23130,1,2018-04-22
23130,2,40218
23130,3,38.2046232
23130,4,-85.6651869
23131,1,2018-04-23
23131,2,75052
23131,3,32.6883996
23131,4,-97.0225918
23132,1,2018-04-13
23132,2,92805
23132,3,33.031661
23132,4,-80.0640788
23133,1,2018-04-21
23133,2,86337
23133,3,35.5295279
23133,4,-113.2305645
23134,1,2018-04-24
23134,2,40212
23134,3,38.269735
23134,4,-85.7961969
23135,1,2018-04-24
23135,2,71480
23135,3,32.4937777
23135,4,-92.083498
23136,1,2018-04-24
23136,2,78205
23136,3,28.4005176
23136,4,-97.7463379
23137,1,2018-04-24
23137,2,79109
23137,3,35.1653516
23137,4,-101.8993943
23138,1,2018-04-25
23138,2,85012
23138,3,33.5092328
23138,4,-112.0650194
23139,1,2018-04-25
23139,2,80220
23139,3,39.7401987
23139,4,-104.9034654
23140,1,2018-04-25
23140,2,80904
23140,3,38.8538695
23140,4,-104.8507064
23141,1,2018-04-25
23141,2,40212
23141,3,39.9601285
23141,4,-75.206653
23142,1,2018-04-26
23142,2,95966
23142,3,40.5826593
23142,4,-111.8442188
23143,1,2018-04-26
23143,2,76384
23143,3,34.2143629
23143,4,-99.384738
23144,1,2018-04-27
23144,2,38464
23144,3,35.2781218
23144,4,-87.3177255
23145,1,2018-04-28
23145,2,95758
23145,3,38.4254255
23145,4,-121.4841341
23146,1,2018-04-28
23146,2,80233
23146,3,39.9127887
23146,4,-104.9772324
23147,1,2018-04-28
23147,2,30097
23147,3,34.0360028
23147,4,-84.1734346
23148,1,2018-04-28
23148,2,48316
23148,3,42.6531383
23148,4,-82.9233923
23149,1,2018-04-29
23149,2,92373
23149,3,38.03778
23149,4,-78.445465
23150,1,2018-04-29
23150,2,50566
23150,3,44.980108
23150,4,-93.1974719
23151,1,2018-04-29
23151,2,71107
23151,3,32.5619783
23151,4,-93.7861045
23152,1,2018-04-29
23152,2,17315
23152,3,39.9916819
23152,4,-76.860884
23153,1,2018-04-29
23153,2,53925
23153,3,43.3378451
23153,4,-89.0225446
23154,1,2018-04-30
23154,2,28734
23154,3,38.2598313
23154,4,-121.3170561
23155,1,2018-04-30
23155,2,43224
23155,3,40.0560615
23155,4,-82.9623048
23156,1,2018-05-01
23156,2,77573
23156,3,42.2830977
23156,4,-85.1839595
23157,1,2018-05-02
23157,2,75228
23157,3,40.8521539
23157,4,-96.6922096
23158,1,2018-05-02
23158,2,57719
23158,3,44.1204328
23158,4,-103.0697423
23159,1,2018-05-02
23159,2,27298
23159,3,36.1341683
23159,4,-80.8418592
23160,1,2018-05-02
23160,2,66102
23160,3,39.1240445
23160,4,-94.6559979
23161,1,2018-05-02
23161,2,31904
23161,3,32.4964752
23161,4,-84.9802492
23162,1,2018-05-02
23162,2,91214
23162,3,34.2339343
23162,4,-118.2307186
23163,1,2018-05-03
23163,2,93647
23163,3,36.5476493
23163,4,-119.2959177
23164,1,2018-05-04
23164,2,4763
23164,3,41.2755491
23164,4,-81.7455212
23165,1,2018-05-04
23165,2,47802
23165,3,32.7454207
23165,4,-117.1821638
23166,1,2018-05-05
23166,2,78254
23166,3,29.6180746
23166,4,-98.785042
23167,1,2018-05-05
23167,2,45440
23167,3,39.670098
23167,4,-84.1353341
23168,1,2018-05-05
23168,2,85281
23168,3,33.4512363
23168,4,-111.9264478
23169,1,2018-05-06
23169,2,82601
23169,3,42.8370428
23169,4,-106.2984887
23170,1,2018-05-06
23170,2,74868
23170,3,35.2029872
23170,4,-96.6748362
23171,1,2018-05-06
23171,2,43736
23171,3,40.056956
23171,4,-81.233052
23172,1,2018-05-06
23172,2,30344
23172,3,33.655203
23172,4,-84.4953838
23173,1,2018-05-07
23173,2,74145
23173,3,40.7435504
23173,4,-73.9233609
23174,1,2018-05-07
23174,2,30161
23174,3,34.2170257
23174,4,-85.1235014
23175,1,2018-05-07
23175,2,72937
23175,3,35.1984894
23175,4,-94.3548391
23176,1,2018-05-07
23176,2,85364
23176,3,32.7208896
23176,4,-114.6176521
23177,1,2018-05-07
23177,2,32803
23177,3,28.5529942
23177,4,-81.3494065
23178,1,2018-05-07
23178,2,54915
23178,3,44.261741
23178,4,-88.367722
23179,1,2018-05-08
23179,2,85712
23179,3,32.250135
23179,4,-110.910208
23180,1,2018-05-08
23180,2,24340
23180,3,36.7693802
23180,4,-81.7809512
23181,1,2018-05-08
23181,2,17601
23181,3,40.0764371
23181,4,-76.2985221
23182,1,2018-05-08
23182,2,85210
23182,3,33.3997024
23182,4,-111.8587356
23183,1,2018-05-08
23183,2,80634
23183,3,40.4266769
23183,4,-104.7446531
23184,1,2018-05-09
23184,2,5051
23184,3,44.0634562
23184,4,-72.0649591
23185,1,2018-05-09
23185,2,39212
23185,3,32.253574
23185,4,-90.253808
23186,1,2018-05-10
23186,2,15068
23186,3,40.5828825
23186,4,-79.7289534
23187,1,2018-05-10
23187,2,37813
23187,3,36.2018897
23187,4,-83.273087
23188,1,2018-05-11
23188,2,47711
23188,3,37.999476
23188,4,-87.547613
23189,1,2018-05-11
23189,2,83221
23189,3,43.1801303
23189,4,-112.3562776
23190,1,2018-05-11
23190,2,54436
23190,3,44.5888512
23190,4,-90.4612469
23191,1,2018-05-11
23191,2,74571
23191,3,34.7516498
23191,4,-95.048002
23192,1,2018-05-12
23192,2,43223
23192,3,39.932018
23192,4,-83.0484205
23193,1,2018-05-13
23193,2,23701
23193,3,36.8149392
23193,4,-76.3673009
23194,1,2018-05-13
23194,2,70422
23194,3,30.7724028
23194,4,-90.27635
23195,1,2018-05-13
23195,2,48127
23195,3,42.3414204
23195,4,-83.2735779
23196,1,2018-05-13
23196,2,30521
23196,3,34.4060306
23196,4,-83.1916696
23197,1,2018-05-14
23197,2,23227
23197,3,37.552785
23197,4,-77.4421735
23198,1,2018-05-14
23198,2,20735
23198,3,38.7698175
23198,4,-76.8826378
23199,1,2018-05-14
23199,2,4280
23199,3,44.1662245
23199,4,-70.0745216
23200,1,2018-05-14
23200,2,48067
23200,3,42.4816173
23200,4,-83.1274828
23201,1,2010-04-28
23201,2,21207
23201,3,39.334723
23201,4,-76.6939354
23202,1,2015-06-08
23202,2,33410
23202,3,26.8550591
23202,4,-80.0866445
23203,1,2015-06-08
23203,2,33410
23203,3,26.8550591
23203,4,-80.0866445
23204,1,2018-03-20
23204,2,49007
23204,3,42.2850383
23204,4,-85.5746106
23205,1,2018-03-20
23205,2,49007
23205,3,42.2850383
23205,4,-85.5746106
23206,1,2018-03-26
23206,2,29203
23206,3,34.064863
23206,4,-81.043436
23207,1,2018-03-29
23207,2,29203
23207,3,34.0961412
23207,4,-80.9625579
23208,1,2018-04-04
23208,2,29210
23208,3,34.0549418
23208,4,-81.156002
23209,1,2018-04-04
23209,2,29210
23209,3,34.0549418
23209,4,-81.156002
23210,1,2018-04-04
23210,2,29210
23210,3,34.0549418
23210,4,-81.156002
23211,1,2018-04-05
23211,2,73107
23211,3,35.4931492
23211,4,-97.5656571
23212,1,2018-04-06
23212,2,15774
23212,3,40.6794234
23212,4,-79.3268111
23213,1,2018-04-06
23213,2,55305
23213,3,44.9446815
23213,4,-93.410917
23214,1,2018-04-10
23214,2,56667
23214,3,47.7893635
23214,4,-95.0131707
23215,1,2018-04-11
23215,2,48060
23215,3,42.9517901
23215,4,-82.4516646
23216,1,2018-04-13
23216,2,77586
23216,3,29.5807361
23216,4,-95.0286156
23217,1,2018-04-13
23217,2,43616
23217,3,41.6222659
23217,4,-83.4785334
23218,1,2018-04-13
23218,2,43616
23218,3,41.6222659
23218,4,-83.4785334
23219,1,2018-04-15
23219,2,49103
23219,3,42.0006269
23219,4,-86.454048
23220,1,2018-04-15
23220,2,97220
23220,3,45.531742
23220,4,-122.574012
23221,1,2018-04-15
23221,2,49103
23221,3,42.0006269
23221,4,-86.454048
23222,1,2018-04-15
23222,2,49103
23222,3,42.0006269
23222,4,-86.454048
23223,1,2018-04-17
23223,2,65802
23223,3,37.2048483
23223,4,-93.3306909
23224,1,2018-04-20
23224,2,76903
23224,3,31.457783
23224,4,-100.4428956
23225,1,2018-04-21
23225,2,45246
23225,3,39.2931753
23225,4,-84.4666945
23226,1,2018-04-22
